college_name,Department Name,Course Name,Professor,Class Time,Class Room
공과대학,화학공학/고분자공학부,"기술경영개론
Introduction to Management of Technology",조근태,"금15:00-16:15【26223】,금16:30-17:45【26223】",26223
공과대학,화학공학/고분자공학부,"기술경영개론
Introduction to Management of Technology",조근태,"목18:00-19:15【27511】,목19:30-20:45【27511】",27511
공과대학,화학공학/고분자공학부,"공학기초수학2
Fundamental Mathematics in Engineering2",권영돈,"월12:00-13:15【22319】,수13:30-14:45【22319】",22319
공과대학,화학공학/고분자공학부,"공학기초수학2
Fundamental Mathematics in Engineering2",황의헌,"월12:00-13:15【27511】,수13:30-14:45【27511】",27511
공과대학,화학공학/고분자공학부,"공학기초수학2
Fundamental Mathematics in Engineering2",최문택,"월13:30-14:45【22310】,수12:00-13:15【22310】",22310
공과대학,화학공학/고분자공학부,"공학기초수학2
Fundamental Mathematics in Engineering2",최문택,"월15:00-16:15【22310】,수16:30-17:45【22310】",22310
공과대학,화학공학/고분자공학부,"공학기초수학2
Fundamental Mathematics in Engineering2",최문택,"월16:30-17:45【22310】,수15:00-16:15【22310】",22310
공과대학,화학공학/고분자공학부,"공학기초수학2
Fundamental Mathematics in Engineering2",원병묵,"월10:30-11:45【22319】,수09:00-10:15【22319】",22319
공과대학,화학공학/고분자공학부,"공학기초수학2
Fundamental Mathematics in Engineering2",권영돈,"월13:30-14:45【22319】,수12:00-13:15【22319】",22319
공과대학,화학공학/고분자공학부,"공학기초수학2
Fundamental Mathematics in Engineering2",최현기,"화15:00-16:15【22410】,목16:30-17:45【22410】",22410
공과대학,화학공학/고분자공학부,"인공지능과디지털수학
Digital Mathematics for Artificial Intelligence",김현수,"화09:00-10:15【26223】,화10:30-11:45【26223】",26223
공과대학,화학공학/고분자공학부,"산학융합캡스톤디자인
Industry Collaborative Capstone Design",김미소,"금18:00-19:15【26223】,금19:30-20:45【26223】",26223
공과대학,화학공학/고분자공학부,"메타버스플랫폼이해와활용
Understanding and Utilizing the Metaverse Platform",김정엽,"화12:00-13:15【26305】,목13:30-14:45【26305】",26305
공과대학,화학공학/고분자공학부,"NFT이해와활용
Understanding and Utilizing NFT",김정엽,"화13:30-14:45【83188】,목12:00-13:15【83188】",83188
공과대학,화학공학/고분자공학부,"인공지능과디지털수학
Digital Mathematics for Artificial Intelligence",김현수,"금09:00-10:15【26515】,금10:30-11:45【26515】",26515
생명공학대학,바이오메카트로닉스학과,"차세대바이오헬스캡스톤디자인
Bio-health Capstone Design",송민경,"수18:00-19:15【62355】,수19:30-20:45【62355】",62355
생명공학대학,바이오메카트로닉스학과,"동역학
Dynamics",문정환,"화15:00-16:15【61209】,목16:30-17:45【61209】",61209
생명공학대학,바이오메카트로닉스학과,"컴퓨터프로그래밍
Computer programming",민경기,"금14:00-14:50【62157B】,금15:00-15:50【62157B】",62157
생명공학대학,바이오메카트로닉스학과,"컴퓨터프로그래밍실습
Computer programming practice",민경기,"금16:00-16:50【62157B】,금17:00-17:50【62157B】",62157
생명공학대학,바이오메카트로닉스학과,"바이오메카트로닉스연구프로젝트
Biomechatronics Research Project",김형건,"화16:30-17:45【61209】,목15:00-16:15【61209】",61209
생명공학대학,바이오메카트로닉스학과,"공업수학II
Engineering Mathematics II",최문택,"월12:00-13:15【61209】,수13:30-14:45【61209】",61209
생명공학대학,바이오메카트로닉스학과,"전자기학II
Electromagnetism(II)",박주형,"화18:00-19:15【61209】,화19:30-20:45【61209】",61209
생명공학대학,바이오메카트로닉스학과,"바이오계측공학
Measurement and Instrumentation for Bio-System",박진성,"수15:00-15:50【61106A】,수16:00-16:50【61106A】",61106
생명공학대학,바이오메카트로닉스학과,"바이오-시스템설계
Design of Bio-System",이재윤,"금09:00-09:50【61209】,금10:00-10:50【61209】",61209
생명공학대학,바이오메카트로닉스학과,"바이오-시스템설계실습
Experimental design of Bio-System",이재윤,"금11:00-11:50【61209】,금12:00-12:50【61209】",61209
생명공학대학,바이오메카트로닉스학과,"바이오계측공학실습
Laboratory of Measurement and Instrumentation for Bio-System",박진성,"수17:00-17:50【61106A】,수18:00-18:50【61106A】",61106
생명공학대학,바이오메카트로닉스학과,"생체재료
Introduction of Biomaterial",이재윤,"목09:00-10:15【61209】,목10:30-11:45【61209】",61209
생명공학대학,바이오메카트로닉스학과,"심혈관생체역학
Cardiovascular Biomechanics",김형건,"화12:00-13:15【61209】,목13:30-14:45【61209】",61209
생명공학대학,바이오메카트로닉스학과,"자동제어
Automatic Control",신기영,"목18:00-19:15【62157B】,목19:30-20:45【62157B】",62157
생명공학대학,바이오메카트로닉스학과,"VR프로그래밍
VR Programming",김형건,"월15:00-15:50【62157B】,월16:00-16:50【62157B】",62157
생명공학대학,바이오메카트로닉스학과,"VR프로그래밍실습
Experimental VR Programming",김형건,"월17:00-17:50【62157B】,월18:00-18:50【62157B】",62157
생명공학대학,바이오메카트로닉스학과,"회로이론
Engineering Circuit Analysis",김우창,"금18:00-19:15【61209】,금19:30-20:45【61209】",61209
생명공학대학,바이오메카트로닉스학과,"바이오제품개발학
Bio-product development",김관배,"금09:00-10:15【61208】,금10:30-11:45【61208】",61208
생명공학대학,생명산업공학전공,"식품화학
Food Chemistry",이재환,"월09:00-10:15【61208】,수10:30-11:45【61208】",61208
생명공학대학,식품생명공학과,"차세대바이오헬스캡스톤디자인
Bio-health Capstone Design",송민경,"수18:00-19:15【62355】,수19:30-20:45【62355】",62355
생명공학대학,식품생명공학과,"식품위생학
Food Hygiene",조유란,"금12:00-13:15【61208】,금13:30-14:45【61208】",61208
생명공학대학,식품생명공학과,"식품가공학1
Food Processing 1",김승욱,"화16:30-17:45【61306】,목15:00-16:15【61306】",61306
생명공학대학,식품생명공학과,"식품생화학및분자생물학실험
Food Biochemistry and Molecular Biology Laboratory",박계원,"목18:00-18:50【61255】,목19:00-19:50【61255】,목20:00-20:50【61255】,목21:00-21:45【61255】",61255
생명공학대학,식품생명공학과,"식품생화학
Food Biochemistry",박계원,"월15:00-16:15【61208】,수16:30-17:45【61208】",61208
생명공학대학,식품생명공학과,"식품면역학
Food Immunology",박계원,"금18:00-19:15【61208】,금19:30-20:45【61208】",61208
생명공학대학,식품생명공학과,"식품화학
Food Chemistry",이재환,"월09:00-10:15【61208】,수10:30-11:45【61208】",61208
생명공학대학,식품생명공학과,"식품화학실험
Laboratory for Food Chemistry",이재환,"수18:00-18:50【61255】,수19:00-19:50【61255】,수20:00-20:50【61255】,수21:00-21:45【61255】",61255
생명공학대학,식품생명공학과,"바이오제품개발학
Bio-product development",김관배,"금09:00-10:15【61208】,금10:30-11:45【61208】",61208
생명공학대학,식품생명공학과,"식품감성학
Food sensibility",이재환,"목09:00-10:15【61208】,목10:30-11:45【61208】",61208
생명공학대학,식품생명공학과,"인체영양학
Human Nutrition",허진희,"월10:30-11:45【61208】,수09:00-10:15【62157B】",61208
생명공학대학,식품생명공학과,"식품포장학
Food Packaging",유영선,"월18:00-19:15【61208】,월19:30-20:45【61208】",61208
생명공학대학,식품생명공학과,"미생물생명공학
Microbial biotechnology",윤정훈,"월16:30-17:45【61208】,수15:00-16:15【61208】",61208
생명공학대학,식품생명공학과,"식품임상영양역학
Clinical and Nutritional Epidemiology",허진희,"수12:00-13:15【61306】,수13:30-14:45【61306】",61306
생명공학대학,유전공학과,"차세대바이오헬스캡스톤디자인
Bio-health Capstone Design",송민경,"수18:00-19:15【62355】,수19:30-20:45【62355】",62355
생명공학대학,유전공학과,"유전학
Genetics",전영준,"금12:00-13:15【62355】,금13:30-14:45【62355】",62355
생명공학대학,유전공학과,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",62355
생명공학대학,유전공학과,"생명유기화학
Biological Organic Chemistry",정우재,"월12:00-13:15【62355】,수13:30-14:45【62355】",62355
생명공학대학,유전공학과,"질병면역학
Immunology in Disease",조재열,"금15:00-16:15【62355】,금16:30-17:45【62355】",62355
생명공학대학,유전공학과,"신경생리학
Neurophysiology",윤기정,"화09:00-10:15【62355】,화10:30-11:45【62355】",62355
생명공학대학,유전공학과,"고급발생공학
Advanced in Embryology",윤기정,"목09:00-10:15【62306】,목10:30-11:45【62306】",62306
생명공학대학,융합생명공학과,"차세대바이오헬스캡스톤디자인
Bio-health Capstone Design",송민경,"수18:00-19:15【62355】,수19:30-20:45【62355】",62355
생명공학대학,융합생명공학과,"바이오프로그래밍과머신러닝
Introduction to matlab programing and machine learning",이준열,"월13:30-14:45【86103】,수12:00-13:15【86103】",86103
생명공학대학,융합생명공학과,"바이오데이터마이닝
biodatamining",홍석준,"금12:00-13:15【86120】,금13:30-14:45【86120】",86120
생명공학대학,융합생명공학과,"계산생물학의최신동향
Trends in Computational Biology",김희권,"화16:30-17:45【62306】,목15:00-16:15【62306】",62306
생명공학대학,융합생명공학과,"머신러닝통계학
Statistics for machine learning",발라찬드란마나발란,"월09:00-10:15【61306】,월10:30-11:45【61306】",61306
생명공학대학,융합생명공학과,"유전학
Genetics",전영준,"금12:00-13:15【62355】,금13:30-14:45【62355】",62355
생명공학대학,융합생명공학과,"분자생물학
Molecular Biology",오정수,"수09:00-10:15【62355】,수10:30-11:45【62355】",62355
생명공학대학,융합생명공학과,"생명유기화학
Biological Organic Chemistry",정우재,"월12:00-13:15【62355】,수13:30-14:45【62355】",62355
생명공학대학,융합생명공학과,"바이오공정공학
Bioprocess Engineering",권대혁,"월15:00-16:15【62355】,수16:30-17:45【62355】",62355
생명공학대학,융합생명공학과,"합성생물학개론
Introduction to Synthetic Biology",김희권,"화15:00-16:15【62355】,목16:30-17:45【62355】",62355
생명공학대학,융합생명공학과,"질병면역학
Immunology in Disease",조재열,"금15:00-16:15【62355】,금16:30-17:45【62355】",62355
생명공학대학,융합생명공학과,"신경생리학
Neurophysiology",윤기정,"화09:00-10:15【62355】,화10:30-11:45【62355】",62355
생명공학대학,융합생명공학과,"융합생명공학실험5
Intergrative Biotechnology Laboratory5",박우람,"월18:00-18:50【62B08】,월19:00-19:50【62B08】,월20:00-20:50【62B08】,월21:00-21:45【62B08】",62
생명공학대학,융합생명공학과,"약물전달학
Drug Delivery System",박우람,"화16:30-17:45【62355】,목15:00-16:15【62355】",62355
생명공학대학,융합생명공학과,"바이오에너지공학개론
Bioenergy Engineering",백가현,"목09:00-10:15【62355】,목10:30-11:45【62355】",62355
생명공학대학,융합생명공학과,"고급발생공학
Advanced in Embryology",윤기정,"목09:00-10:15【62306】,목10:30-11:45【62306】",62306
생명공학대학,융합생명공학과,"펩타이드소재개발
Peptide materials",정상전,"월11:00-11:50【530154】,월12:00-12:50【530154】,월13:00-13:50【530154】",530154
생명공학대학,융합생명공학과,"유전자재조합개론
The basics of recombinant DNA",오정수,"금09:00-10:15【62306】,금10:30-11:45【62306】",62306
생명공학대학,융합생명공학과,"면역질환치료법
Immunological disease therapy",조재열,"목12:00-13:15【62306】,목13:30-14:45【62306】",62306
생명공학대학,융합생명공학과,"나노바이오공학
Nanobioengineering",박우람,"화13:30-14:45【62355】,목12:00-13:15【62355】",62355
생명공학대학,융합생명공학과,"유전자및세포치료제
Gene and Cell Therapy",이재철,"수09:00-10:15【530154】,수10:30-11:45【530154】",530154
생명공학대학,차세대바이오헬스 융합트랙,"차세대바이오헬스캡스톤디자인
Bio-health Capstone Design",송민경,"수18:00-19:15【62355】,수19:30-20:45【62355】",62355
생명공학대학,차세대바이오헬스 융합트랙,"생물물리학
Biophysics",이상호,"화09:00-10:15【31213】,목10:30-11:45【31213】",31213
생명공학대학,차세대바이오헬스 융합트랙,"동물생리학
Animal Physiology",임화선,"화10:30-11:45【31213】,목09:00-10:15【31213】",31213
생명공학대학,차세대바이오헬스 융합트랙,"뇌과학
Brain Science",김진섭,"화13:30-14:45【31213】,목12:00-13:15【31213】",31213
생명공학대학,차세대바이오헬스 융합트랙,"차세대바이오헬스산업과동향1
Trends in next-generation bio-health industry",송민경,"월16:30-17:45【62355】,수15:00-16:15【62355】",62355
